bank_code,bank_name,listed,state_owned,fy,total_assets,cash_bank_balances,investments,gross_loans,net_loans,total_deposits,borrowings,total_liabilities,shareholders_equity,paid_up_capital,reserves,interest_income,interest_expense,net_interest_income,non_interest_income,operating_income,operating_expenses,personnel_expenses,provision_loan_losses,profit_before_tax,profit_after_tax,roa,roe,nim,profit_margin,asset_growth,loan_growth,deposit_growth,equity_growth,profit_growth,cost_income,assets_per_employee,loans_per_employee,deposits_per_employee,profit_per_employee,assets_per_branch,gross_npl_pct,net_npl_pct,provision_coverage_pct,car_pct,cet1_pct,loan_deposit_ratio,asset_share_pct,loan_share_pct,deposit_share_pct,profit_share_pct,asset_rank,loan_rank,deposit_rank,profit_rank,branches,employees,atms,extension_counters,branchless_banking_centers,mobile_banking_users,internet_banking_users,debit_cards,credit_cards,qr_users,digital_transactions_count,agriculture,manufacturing,construction,wholesale_retail,transportation,tourism,consumption,real_estate,hydropower,sme,retail,corporate,housing,vehicle,margin_lending,other_sectors,current_deposits,savings_deposits,fixed_deposits,call_deposits,other_deposits,casa_ratio,fixed_deposit_share,cost_of_deposits_pct,gdp_growth_pct,inflation_pct,remittance_usd_mn,policy_rate_pct,bank_rate_pct,ticker,share_price_eoy,market_cap,pe_ratio,pb_ratio,eps,bvps,dividend_per_share,dividend_yield_pct,annual_return_pct,price_volatility,digital_account_opening,mobile_banking,digital_lending,qr_ecosystem,api_open_banking,ai_initiatives,digital_customer_acquisition,core_banking_upgrade,fintech_partnership,digital_index
SANIMA,Sanima Bank,True,False,2020,126135.64,5190.3,15018.42,90566.1,93662.13000000002,106835.79,1072.12,113388.85,12746.79,8801.38,2825.69,11469.73,7280.03,4189.69,1100.12,5289.81,1962.93,1234.69,797.02,2529.74,1776.26,,,,33.57889980925591,,,,,,37.10776001406478,,,,,,,,,12.97,10.33,84.77131118700953,3.340288359154795,3.680734171173921,3.554249725770711,3.638434350313963,16.0,16.0,16.0,14.0,,,,,,,,,,,,7167.6,11355.8,3635.3,19460.4,1817.7,3953.9,16687.0,6661.7,6783.5,14279.1,39220.5,20031.9,4731.6,1274.2,5696.6,8451.2,9309.3,28818.1,61111.2,8011.6,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,SANIMA,,,,,,,8.07,,,,,,,,,,,,,
SANIMA,Sanima Bank,True,False,2021,160750.58,4771.14,20922.51,119071.4,123134.05,128425.87,1787.25,145827.17,14923.41,9681.52,3504.69,10762.83,6237.84,4524.99,875.12,5817.55,2258.32,1439.2,248.28,3309.23,2317.82,1.615846170652602,16.75318573772506,4.316966191640331,39.84185782674837,27.44263239160636,31.47458044455927,20.20865854036366,17.07582850270537,30.48877979575064,38.81909051061014,,,,,,,,,13.54,9.21,92.71605479487894,3.462004137725035,3.702033686288522,3.519409788248009,4.193681343037569,16.0,16.0,17.0,12.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,9422.2,14927.6,4778.8,25581.5,2389.4,5197.6,21935.8,8757.1,8917.2,18770.4,51557.0,26332.8,6219.9,1675.0,7488.5,11109.5,11147.4,34508.0,73177.1,9593.4,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,SANIMA,,,,,17.01,190.7,9.58,,,,,,,,,,,,,
SANIMA,Sanima Bank,True,False,2022,192511.09,5224.72,26468.4,136518.04,141641.14,157518.54,1279.0,175599.92,16911.17,11327.38,4339.34,14850.22,10198.45,4651.76,995.91,6029.7,2520.75,1549.41,554.39,2948.81,2093.12,1.185025253376626,13.14997716319801,3.640025190399103,34.71350150090386,19.75763322284747,14.6522506664069,22.65327850222079,13.31974394592119,-9.694454271686336,41.80556246579432,,,,,,4.5,2.02,100.0,13.37,10.53,86.66791858279032,3.873990334534367,4.13138605146996,4.211547860051577,3.519560606452954,16.0,14.0,15.0,16.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,10839.0,17172.3,5497.4,29428.2,2748.7,5979.1,25234.3,10073.9,10258.1,21592.9,59309.7,30292.4,7155.1,1926.9,8614.5,12780.1,13672.6,42325.2,89754.1,11766.6,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,SANIMA,,,,,21.89,198.28,7.39,,,,,,,,,,,,,
SANIMA,Sanima Bank,True,False,2023,215642.99,11424.67,41980.22,149870.1,149835.84,175745.25,2629.0,196263.56,19379.43,12460.12,4704.28,21607.17,15128.55,6478.62,1039.86,7651.8,2828.37,1761.95,1053.11,3729.56,2605.79,1.276865834588742,14.36068844273724,4.52436333431964,34.05460153166575,12.01587918908984,9.780436343797483,11.57115219579865,14.59544194754119,24.4931012077664,36.96345957813848,,,,,,3.99,1.8,100.0,12.4,9.68,85.27689937565881,3.489081756554598,3.80989396797866,3.511799950766731,4.605946002508552,16.0,15.0,15.0,11.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,10625.8,18553.9,5994.8,29854.1,2532.8,6534.3,27591.1,10535.9,12454.2,22300.7,69809.5,25987.5,7373.6,2308.0,8767.4,13338.4,11247.7,53496.9,97011.4,13989.3,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,SANIMA,,,,,20.74,185.67,8.36,,,,,,,,,,,,,
SANIMA,Sanima Bank,True,False,2024,233862.21,14828.4,34082.39,164942.51,164906.07,197197.07,1070.0,212938.56,20923.65,13581.53,5894.79,20724.07,14542.37,6181.7,1194.85,7929.03,3024.82,1913.49,1433.32,3380.34,2397.44,1.066701786764647,11.89705600663771,3.927225151495679,30.23623318363028,8.44878843499619,10.0569826803345,12.20620187458836,7.968345818220657,-7.995655827983061,38.14867644592088,,,,,,3.6,1.62,100.0,12.9,10.05,83.64348922628515,3.391531852809234,3.923299673826149,3.480511023139868,4.499649027976412,16.0,15.0,16.0,12.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,10589.3,19430.2,6779.1,31438.0,2408.2,7323.4,31932.9,12222.2,14844.8,22333.2,75147.8,30844.2,7669.8,3876.1,8527.5,16527.2,15341.9,72095.2,93846.1,15933.5,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,SANIMA,279.0,37893.8,25.6,1.71,10.9,162.91,7.06,2.53,,,,,,,,,,,,
SANIMA,Sanima Bank,True,False,2025,263551.93,20360.78,29502.94,176440.51,183414.18,223954.68,2063.25,240518.37,23033.56,13581.53,7349.13,18040.79,11684.79,6356.0,1380.36,8602.46,3137.45,2001.7,1889.12,3561.06,2572.46,1.034333282121815,11.70438251199291,3.723676707763614,29.90377171181267,12.69539016158276,6.970913683804136,13.56896935639054,10.08385248271693,7.300286972770964,36.4715441861979,,,,,,,,,,,78.78402451781763,3.397935668955741,3.985479209142802,3.475627861768414,4.869648509078794,16.0,15.0,16.0,13.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,11777.8,21611.0,7540.0,34966.5,2678.4,8145.4,35516.8,13594.0,16510.9,24839.8,83581.9,34306.0,8530.6,4311.2,9484.6,18382.2,17423.7,81877.8,106580.0,18095.5,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,SANIMA,364.91,49562.1,30.31,2.07,12.04,176.31,7.58,2.08,30.79,,,,,,,,,,,
SBI,Nepal SBI Bank,True,False,2020,132374.29,15111.52,12322.76,89615.5,,110445.87,,117628.94,14745.35,8956.21,4376.7,11428.38,7383.78,4044.6,1085.76,5130.37,2650.42,1677.34,272.34,2231.8,1543.35,,,,30.08262561959469,,,,,,51.66138114794839,,,,,,,,,15.42,12.28,81.13974746181093,3.505498524749873,3.642100445054348,3.674351106122841,3.161348932339329,15.0,17.0,15.0,16.0,,,,,,,,,,,,7224.3,11445.5,3664.1,19614.2,1832.0,3985.2,16818.9,6714.3,6837.1,14391.9,39530.6,20190.2,4769.0,1284.3,5741.7,8518.1,9586.7,29676.8,62932.1,8250.3,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,SBI,,,,,12.69,190.4,6.89,,,,,,,,,,,,,
SBI,Nepal SBI Bank,True,False,2021,137808.77,8426.35,21246.99,96951.27,,106238.47,,122408.7,15400.07,9493.58,5016.87,9001.88,6134.55,2867.34,1078.28,4225.28,2494.27,1567.06,379.62,1360.53,963.48,0.7132053356713037,6.392214804106229,3.073794974314022,22.80274916691912,4.105389347130761,8.185827228548636,-3.809467932119137,4.440179446401737,-37.57216444746817,59.03206414722811,,,,,,,,,13.93,11.09,91.25815723814547,2.967917950621377,3.014299550256853,2.91138157138038,1.743244988993898,18.0,20.0,19.0,21.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,7767.7,12306.4,3939.7,21089.5,1969.8,4284.9,18083.9,7219.4,7351.4,15474.4,42503.8,21708.8,5127.7,1380.9,6173.5,9158.7,9221.5,28546.3,60534.7,7936.0,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,SBI,,,,,,,4.06,,,,,,,,,,,,,
SBI,Nepal SBI Bank,True,False,2022,153102.8,10160.63,23575.97,105394.04,,119710.21,3853.81,135989.37,17113.43,9825.85,5833.42,12304.57,8017.69,4286.89,1280.93,5787.02,2798.42,1828.05,623.12,2379.29,1638.31,1.126328526569088,10.07772156181279,4.23720223611805,28.31008014487594,11.09800921958741,8.708261377081495,12.6806607813535,11.12566371451558,70.0408934279902,48.35683996253685,,,,,,4.5,2.02,100.0,13.37,10.53,88.04097829249484,3.08095895872881,3.189493980166042,3.200672624008735,2.754802083568041,19.0,18.0,19.0,21.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,8459.1,13401.9,4290.4,22966.9,2145.2,4666.4,19693.8,7862.0,8005.8,16851.9,46287.6,23641.4,5584.1,1503.8,6723.1,9974.1,10390.8,32166.1,68210.9,8942.4,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,SBI,,,,,,,6.67,,,,,,,,,,,,,
SBI,Nepal SBI Bank,True,False,2023,185958.13,13429.64,33878.74,116302.29,,150828.38,4017.9,167691.43,18266.7,10120.63,7075.52,17838.07,12070.8,5767.27,1285.53,7334.88,3012.13,1976.67,1511.19,2835.01,1967.51,1.160564267903117,11.12211854507035,5.202855635905205,26.82402438758371,21.45965325258585,10.34996855609671,25.99458308526901,6.738976347815728,20.0938772271426,41.06583884126257,,,,,,3.99,1.8,100.0,12.4,9.68,77.10902285100457,3.008783725666243,2.956556332004214,3.013902779496036,3.477734130300446,19.0,18.0,19.0,13.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,8644.4,15094.2,4877.0,24287.2,2060.5,5315.9,22446.2,8571.3,10131.9,18142.3,56792.2,21141.6,5998.7,1877.6,7132.5,10851.2,9653.0,45912.2,83257.3,12005.9,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,SBI,,,,,,,7.78,,,,,,,,,,,,,
SBI,Nepal SBI Bank,True,False,2024,208810.58,12439.61,47833.06,132245.0,,175514.86,,189354.64,19455.94,10500.15,7854.15,17894.54,12821.0,5073.55,1266.6,6409.65,2924.99,1968.21,648.31,2863.19,1999.77,1.013135007584568,10.60249229640343,4.082563121086535,31.1993634597833,12.28902979396489,13.70799319600673,16.36726456917457,6.510426075864806,1.639635884951018,45.63416099162981,,,,,,3.6,1.62,100.0,12.9,10.05,75.34689655337446,3.028226464094266,3.14556123442731,3.097821914670693,3.753279805407597,18.0,17.0,18.0,14.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,8490.1,15578.5,5435.3,25205.9,1930.8,5871.7,25602.6,9799.4,11902.0,17906.0,60250.8,24729.8,6149.4,3107.8,6837.1,13250.9,13655.1,64168.2,83527.5,14181.6,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,SBI,328.0,34440.0,26.71,2.19,12.28,150.06,7.62,2.32,,,,,,,,,,,,
SBI,Nepal SBI Bank,True,False,2025,232818.0,29687.6,30038.22,134963.77,,199603.44,,212254.45,20563.56,10899.16,8467.33,15461.66,10195.62,5266.04,1369.51,6803.59,3027.82,1983.26,1030.52,2721.49,1810.96,0.8201280813845879,9.05038793588126,3.941517338671182,26.61771211963096,11.49722394334618,2.055858444553671,13.72452452174135,5.69296574722169,-9.44158578236497,44.50326959737433,,,,,,,,,,,67.61595391341953,3.001687699934269,3.048592975176342,3.097712793359888,3.428134417639665,18.0,18.0,18.0,16.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,9089.2,16677.7,5818.8,26984.4,2067.0,6286.0,27409.1,10490.8,12741.9,19169.4,64502.1,26474.7,6583.3,3327.0,7319.5,14185.9,15529.1,72975.0,94991.3,16128.0,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,SBI,438.12,47750.7,26.38,2.99,16.61,146.66,6.65,1.52,33.57,,,,,,,,,,,
SBL,Siddhartha Bank,True,False,2020,182668.81,5959.21,22502.83,123448.09,,139609.5,,166692.99,15975.82,9787.77,5243.36,15432.15,9858.01,5574.14,1595.84,7169.98,3315.91,2156.19,686.42,3128.64,2143.61,,,,29.8970150544353,,,,,,46.24713039645857,,,,,,,,,12.97,9.06,88.4238465147429,4.837383784818146,5.017104669729111,4.644576757376774,4.390902377848128,8.0,6.0,9.0,12.0,,,,,,,,,,,,9759.6,15462.3,4950.0,26497.8,2475.0,5383.8,22721.5,9070.7,9236.6,19442.7,53403.8,27276.0,6442.6,1735.0,7756.7,11507.5,12118.1,37513.1,79549.5,10428.8,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,SBL,,,,,17.92,146.3,8.76,,,,,,,,,,,,,
SBL,Siddhartha Bank,True,False,2021,228941.96,5976.06,41825.29,164607.1,,180924.01,,208540.15,20401.81,10962.3,7630.88,14949.21,9439.0,5510.21,1337.1,8462.82,3503.02,2368.24,793.07,4167.24,2854.83,1.387150292495991,15.69552496960357,3.825801576427073,33.73379086403823,25.33171919168904,33.34114768401846,29.59290735945621,27.70430563188619,33.17860991504984,41.39305810592687,,,,,,,,,13.45,8.56,90.98134625691748,4.930607484084223,5.117778317902228,4.958079954786997,5.165305031686646,6.0,5.0,5.0,10.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,12592.4,19950.4,6386.8,34188.9,3193.4,6946.4,29316.5,11703.6,11917.6,25086.1,68904.5,35193.0,8312.7,2238.7,10008.1,14847.6,15704.2,48614.3,103090.5,13515.0,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,SBL,,,,,17.55,154.81,10.42,,,,,,,,,,,,,
SBL,Siddhartha Bank,True,False,2022,264327.02,7928.99,57368.16,178587.36,,191550.64,1022.8,242729.15,21597.87,12524.43,7713.58,20677.56,14080.72,6596.85,1505.59,8791.97,3917.95,2685.02,607.47,4258.47,2902.46,1.176826485217051,13.82134340071162,3.844380238538816,33.01262401941772,15.45590856302621,8.49310874196798,5.873532208356425,5.862519060808813,1.66840057026163,44.56282266659235,,,,,,4.5,2.02,100.0,13.37,10.53,93.23245278637543,5.319175745336397,5.404511580102118,5.121458642160536,4.880457822678796,5.0,5.0,6.0,8.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,14151.8,22420.9,7177.6,38422.6,3588.8,7806.6,32946.9,13152.8,13393.3,28192.6,77437.1,39551.0,9342.0,2515.9,11247.4,16686.2,16626.6,51469.7,109145.6,14308.8,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,SBL,,,,,12.22,157.74,9.27,,,,,,,,,,,,,
SBL,Siddhartha Bank,True,False,2023,285977.92,14012.06,62480.48,184009.57,,223654.67,7312.48,260671.33,25306.59,14089.98,10553.0,27670.97,19486.42,8184.54,1693.08,10058.23,4217.69,2852.24,1187.56,4565.26,3166.77,1.15091461835687,13.5030655933359,4.514401156126722,31.48436653367441,8.19095225300841,3.036166725349454,16.76007451606532,17.17169331975792,9.106413180543393,41.93272573802746,,,,,,3.99,1.8,100.0,12.4,9.68,82.2739672728497,4.627093806524527,4.6777639488687,4.4691418919985,5.597523830532777,12.0,10.0,11.0,10.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,13412.9,23420.5,7567.2,37684.7,3197.1,8248.3,34828.1,13299.4,15720.9,28150.0,88120.2,32803.9,9307.7,2913.4,11067.0,16837.1,14313.9,68080.5,123457.4,17802.9,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,SBL,,,,,15.54,175.18,8.99,,,,,,,,,,,,,
SBL,Siddhartha Bank,True,False,2024,297341.42,16015.87,47978.96,201241.2,,241329.08,5964.38,269272.13,28069.29,14089.98,13398.95,25716.03,17785.96,7930.07,1815.39,9977.3,4441.68,2977.9,1051.12,4475.77,3080.03,1.056035618500151,11.54090574244396,4.116835379719033,30.87037575295922,3.973558518084186,9.364529247038611,7.902544579104909,10.91691926885447,-2.739068514606358,44.51785553205777,,,,,,3.6,1.62,100.0,12.9,10.05,83.38870723743696,4.312124208051948,4.786695281406732,4.259437136384445,5.780771988303435,12.0,11.0,12.0,8.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,12919.7,23706.2,8271.0,38356.6,2938.1,8935.1,38960.3,14912.0,18111.7,27248.1,91685.5,37632.1,9357.7,4729.2,10404.2,20164.4,18775.4,88229.9,114848.5,19499.4,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,SBL,283.0,39874.7,12.95,1.42,,,8.74,3.09,,,,,,,,,,,,
SBL,Siddhartha Bank,True,False,2025,338811.35,30739.76,54719.36,214456.49,,280321.37,5839.1,307845.92,30965.43,14089.98,15037.58,22312.13,13872.27,8439.86,2097.29,11155.79,4805.62,3240.21,1375.32,4983.12,3366.59,1.05842186303771,11.40545766965609,4.060575847799395,30.1779613994168,13.94690655610644,6.566890875228326,16.15731100454201,10.31782421286751,9.303805482414141,43.07736162118505,,,,,,,,,,,76.50379633918027,4.368244130149407,4.844192992645177,4.350401446493962,6.372930958763042,14.0,11.0,14.0,7.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,14288.0,26216.9,9147.0,42418.9,3249.3,9881.4,43086.6,16491.3,20029.9,30133.9,101395.9,41617.7,10348.8,5230.0,11506.1,22300.0,21809.0,102485.5,133404.9,22650.0,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,SBL,374.1,52710.7,15.66,1.7,,,9.56,2.56,32.19,,,,,,,,,,,
SCB,Standard Chartered Bank Nepal,True,False,2020,116434.05,39248.55,13061.72,53911.29,56898.35,98467.6,,101332.48,15101.57,8011.43,5569.05,6569.46,3113.44,3456.02,1516.81,4972.83,1686.4,1104.24,439.07,2837.51,1987.39,,,,39.96496964505121,,,,,,33.91227932585671,,,,,,,,,18.54,16.92,54.75028334193176,3.083373595474264,2.191030941103425,3.275853909043964,4.070906310714911,19.0,22.0,18.0,13.0,,,,,,,,,,,,4355.6,6900.6,2209.1,11825.6,1104.6,2402.7,10140.3,4048.1,4122.1,8677.0,23833.3,12172.9,2875.3,774.3,3461.7,5135.6,8247.8,25532.1,54142.9,7098.1,,35.55,56.98,,-2.3696206292072,5.05635826238499,8107.7,5.0,6.0,SCB,,,,,,,9.92,,,,,,,,,,,,,
SCB,Standard Chartered Bank Nepal,True,False,2021,114738.76,2236.48,12816.34,71473.93,71454.32999999999,87564.22,,98516.64,16222.12,8572.23,5873.13,5320.63,2726.84,2593.79,1469.87,4063.66,1642.7,1052.26,408.38,2007.59,1398.84,1.210211529634476,8.931514773642569,4.137313791848832,34.42315548052741,-1.45600878780735,32.57692405431216,-11.07306362702046,7.420089434409816,-29.6142176422343,40.42414965818991,,,,,,,,,17.17,15.53,81.62458364843539,2.47107078479866,2.222186826991434,2.399628462460889,2.530951156644896,21.0,23.0,23.0,20.0,,,148.0,,63.0,468088.0,41316.0,313312.0,7125.0,,,5467.8,8662.6,2773.2,14845.1,1386.6,3016.2,12729.5,5081.8,5174.7,10892.6,29919.0,15281.1,3609.4,972.0,4345.6,6446.9,7600.6,23528.5,49894.1,6541.0,,35.55,56.98,,4.838149614115,4.12676744440695,8226.0,3.0,4.0,SCB,,,,,16.1,146.78,6.53,,,,,,,,,,,,,
SCB,Standard Chartered Bank Nepal,True,False,2022,123355.71,19139.9,7910.85,79197.4,,93721.92,,105220.61,18135.1,9429.45,6507.75,7527.92,3787.46,3740.46,989.62,5333.47,1958.71,1268.0,134.31,3231.96,2255.93,1.894987313229072,13.13220336220451,4.96505871422254,42.29760362390713,7.51006024468106,10.80599597643506,7.032210188133914,11.79241677413307,61.27148208515627,36.72487142516973,,,,,,4.5,2.02,100.0,13.37,10.53,84.50253686650892,2.482344410649924,2.396716460862513,2.505827895661838,3.793324013394078,20.0,20.0,20.0,14.0,,,163.0,,59.0,618902.0,49211.0,395170.0,9184.0,,,6840.2,10837.1,3469.3,18571.4,1734.6,3773.3,15924.8,6357.4,6473.6,13626.8,37429.0,19116.9,4515.4,1216.0,5436.4,8065.2,8135.1,25183.1,53402.8,7001.0,,35.55,56.98,,5.6313145568451,7.6702057938028,9411.7,6.0,7.0,SCB,,,,,20.32,148.86,9.57,,,,,,,,,,,,,
SCB,Standard Chartered Bank Nepal,True,False,2023,151378.01,10972.51,26362.13,77831.3,,117500.98,2630.6,131235.32,20142.69,9429.45,8002.68,12744.04,6788.01,5956.03,1475.46,7842.55,2272.6,1542.79,598.25,4959.62,3465.33,2.522682690715941,18.10621773096096,7.585912638899766,44.18626594666276,22.71666224449602,-1.724930363875576,25.37193006716038,11.07018985282684,53.6098194536178,28.9778197142511,,,,,,3.99,1.8,100.0,12.4,9.68,66.23885179510843,2.449280883345847,1.978573447204863,2.347943604615446,6.125252940901976,20.0,19.0,20.0,6.0,,,223.0,,65.0,921923.0,67398.0,567921.0,14156.0,,,6711.5,11719.1,3786.5,18856.6,1599.8,4127.2,17427.2,6654.7,7866.4,14085.6,44093.3,16414.3,4657.3,1457.8,5537.7,8424.9,7520.1,35767.3,64860.5,9353.1,,36.84,55.2,,1.98254843461849,7.11587261530826,10764.4,7.5,8.5,SCB,,,,,14.94,144.76,14.7,,,,,,,,,,,,,
SCB,Standard Chartered Bank Nepal,True,False,2024,141189.07,28499.22,17833.7,81142.52,,112483.89,,120670.25,20518.82,9429.45,8627.81,11059.12,5925.83,5133.29,1647.8,7230.98,2300.83,1597.87,216.11,4694.61,3275.27,2.238987380261648,16.10992803759624,6.458031894811358,45.29496693394257,-6.73079266929193,4.254355252963782,-4.269828217602944,1.867327551583231,-5.484614740876048,31.81906186989869,,,,,,3.6,1.62,100.0,12.9,10.05,72.13701446491582,2.047561374595376,1.930044730430207,1.985330811815066,6.147209303198538,20.0,19.0,20.0,7.0,,,240.0,,56.0,1057054.0,66254.0,587887.0,14368.0,,,5690.0,10440.6,3642.7,16892.9,1294.0,3935.2,17158.8,6567.5,7976.7,12000.5,40379.8,16573.8,4121.3,2082.8,4582.2,8880.7,8751.2,41124.1,53531.1,9088.7,,44.34,47.59,,3.67787459697703,4.6850965426577,11254.5,6.5,7.5,SCB,602.0,56762.6,113.58,4.3,5.3,140.05,13.9,2.31,,,,,,,,,,,,
SCB,Standard Chartered Bank Nepal,True,False,2025,155879.4,43661.58,13578.33,72893.09,,125338.85,700.0,134208.06,21671.35,10042.37,9632.61,8311.02,3848.77,4462.25,1844.89,6574.71,2223.24,1550.28,-335.3,4530.89,3012.56,2.028192355789223,14.28086210603086,5.793790150212669,45.82042401870196,10.40472183859558,-10.16659329781723,11.42826763903704,5.616940935199977,-8.021018114537126,33.81502758296563,,,,,,,,,,,58.15682049101297,2.00972982180559,1.646526042603114,1.945175690108427,5.702754683264428,20.0,19.0,20.0,10.0,,,244.0,,41.0,1189376.0,80076.0,618680.0,15757.0,,,5630.8,10331.9,3604.8,16716.9,1280.5,3894.2,16980.1,6499.1,7893.6,11875.5,39959.3,16401.2,4078.4,2061.1,4534.4,8788.2,9751.4,45823.9,59648.8,10127.4,,44.34,47.59,,4.43073194983359,2.65334269811436,,5.0,6.0,SCB,648.44,65116.3,35.87,4.1,18.08,157.98,12.0,1.85,7.71,,,,,,,,,,,
